AREA,PERIMETER,__GRID_COD,__CLC_CODE,__LABEL1,__LABEL2,__LABEL3,AreaTOT,PerimetroT,id_grid,Area_m2,Perim_m,AreaSulQua,PerimSulQu,AreaSulPol,PerimSulPo
271860.88520100003,3115.86315786000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,831,30568.272,844.375,19,53,0.075,0.328
271860.88520100003,3115.86315786000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,909,10833.432,533.628,7,33,0.027,0.207
271860.88520100003,3115.86315786000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,910,96959.597,1241.738,61,78,0.239,0.483
271860.88520100003,3115.86315786000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,911,17511.015,570.484,11,36,0.043,0.222
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,780,23896.875,755.464,15,47,0.166,0.816
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,781,2775.290,243.409,2,15,0.019,0.263
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,858,41385.450,912.622,26,57,0.288,0.986
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,859,95265.328,1286.170,60,80,0.662,1.390
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,860,81101.940,1217.295,51,76,0.564,1.316
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,861,16.125,21.172,0,1,0.000,0.023
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,937,13495.780,650.107,8,41,0.094,0.703
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,938,74350.925,1267.204,46,79,0.517,1.369
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,939,1719.348,289.298,1,18,0.012,0.313
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1017,53911.003,1053.732,34,66,0.375,1.139
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1018,7447.550,546.929,5,34,0.052,0.591
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1096,11129.138,511.363,7,32,0.077,0.553
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1097,102317.983,1454.230,64,91,0.711,1.572
556269.49357900000,6084.75221371000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1177,43196.841,887.969,27,55,0.300,0.960
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,785,4163.432,331.435,3,21,0.008,0.125
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,865,77420.770,1185.877,48,74,0.153,0.447
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,866,9494.748,440.329,6,28,0.019,0.166
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,945,65693.479,1153.452,41,72,0.130,0.435
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,946,17293.568,880.113,11,55,0.034,0.332
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1025,68781.584,1267.299,43,79,0.136,0.478
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1026,706.513,164.438,0,10,0.001,0.062
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1105,119060.600,1363.084,74,85,0.235,0.514
377157.46003700001,4186.47578014000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1185,11652.703,706.032,7,44,0.023,0.266
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,790,40916.659,834.062,26,52,0.101,0.324
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,791,1825.354,452.731,1,28,0.004,0.176
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,868,32806.834,836.434,21,52,0.081,0.325
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,869,1370.836,173.770,1,11,0.003,0.068
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,870,82383.668,1258.194,51,79,0.203,0.489
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,871,105.154,66.124,0,4,0.000,0.026
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,948,121083.357,1423.786,76,89,0.298,0.553
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,949,35812.665,1019.221,22,64,0.088,0.396
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,950,86647.885,1251.288,54,78,0.213,0.486
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1028,116609.433,1386.611,73,87,0.287,0.539
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1029,101629.225,1276.679,64,80,0.250,0.496
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1030,101930.201,1351.464,64,84,0.251,0.525
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1108,104596.633,1286.570,65,80,0.258,0.500
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1109,106971.022,1330.461,67,83,0.263,0.517
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1110,106979.524,1320.005,67,83,0.263,0.513
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1111,22495.224,835.116,14,52,0.055,0.325
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1188,47081.504,1131.343,29,71,0.116,0.440
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1189,97248.347,1326.068,61,83,0.239,0.515
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1190,110700.981,1353.364,69,85,0.273,0.526
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1191,42146.775,1009.536,26,63,0.104,0.392
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1267,45287.882,1006.033,28,63,0.112,0.391
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1268,130500.294,1553.995,82,97,0.321,0.604
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1269,141239.649,1619.506,88,101,0.348,0.630
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1270,73884.113,1294.608,46,81,0.182,0.503
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1349,63.115,32.707,0,2,0.000,0.013
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1350,130214.310,1730.463,81,108,0.321,0.673
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1351,142725.545,1541.144,89,96,0.351,0.599
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1352,5219.828,375.309,3,23,0.013,0.146
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1431,246.954,79.449,0,5,0.001,0.031
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1432,35401.309,1198.493,22,75,0.087,0.466
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1433,132635.927,1556.557,83,97,0.327,0.605
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1434,14376.577,898.085,9,56,0.035,0.349
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1516,217.631,71.691,0,4,0.001,0.028
2231929.23578000022,13282.34127890000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1517,1422.799,200.873,1,13,0.004,0.078
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,793,37241.242,796.017,23,50,0.092,0.309
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,794,78541.809,1219.214,49,76,0.193,0.474
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,795,12798.694,556.910,8,35,0.032,0.216
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,873,67223.085,1396.678,42,87,0.166,0.543
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,874,150453.394,1630.655,94,102,0.370,0.634
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,875,27653.381,722.531,17,45,0.068,0.281
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,953,32645.090,999.590,20,62,0.080,0.389
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,954,111665.718,1372.341,70,86,0.275,0.533
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1033,74196.667,1193.271,46,75,0.183,0.464
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1034,88477.864,1253.837,55,78,0.218,0.487
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1113,13866.558,542.416,9,34,0.034,0.211
762799.67612199998,5159.29366383000,21.000000,"243",Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",40614040.64758399129,257262.78202908003,1114,62198.653,1067.549,39,67,0.153,0.415
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,795,57310.445,967.133,36,60,0.113,0.365
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,796,2446.961,264.236,2,17,0.005,0.100
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,874,9527.412,448.686,6,28,0.019,0.169
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,875,100629.731,1421.487,63,89,0.199,0.536
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,876,452.099,111.383,0,7,0.001,0.042
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,954,48334.269,1038.840,30,65,0.095,0.392
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,955,55604.411,1126.340,35,70,0.110,0.425
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1034,71522.135,1144.341,45,72,0.141,0.432
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1035,25849.930,935.598,16,58,0.051,0.353
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1114,76943.702,1177.802,48,74,0.152,0.444
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1115,13286.155,862.503,8,54,0.026,0.325
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1194,8702.580,434.251,5,27,0.017,0.164
474527.07626499998,4425.44858975000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1195,283.510,82.123,0,5,0.001,0.031
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,818,6777.987,478.949,4,30,0.047,0.518
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,819,346.875,76.827,0,5,0.002,0.083
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,897,20732.326,625.532,13,39,0.144,0.676
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,898,85553.889,1382.188,53,86,0.595,1.494
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,899,143.944,61.326,0,4,0.001,0.066
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,977,79899.553,1174.518,50,73,0.555,1.269
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,978,51337.214,1100.316,32,69,0.357,1.189
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1056,1786.179,233.907,1,15,0.012,0.253
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1057,85858.868,1357.235,54,85,0.597,1.467
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1058,4320.453,386.303,3,24,0.030,0.417
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1135,8829.360,491.031,6,31,0.061,0.531
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1136,138574.692,1454.732,87,91,0.963,1.572
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1137,28528.275,930.962,18,58,0.198,1.006
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1214,44777.103,922.782,28,58,0.311,0.997
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1215,91068.336,1626.940,57,102,0.633,1.758
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1216,53157.224,1392.633,33,87,0.370,1.505
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1292,67698.882,1328.737,42,83,0.471,1.436
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1293,82713.062,1381.831,52,86,0.575,1.493
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1294,119282.023,1530.713,75,96,0.829,1.654
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1295,11578.049,776.513,7,49,0.080,0.839
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1371,12768.390,563.067,8,35,0.089,0.609
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1372,96664.162,1397.009,60,87,0.672,1.510
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1373,71079.472,2066.032,44,129,0.494,2.233
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1374,55375.531,1534.577,35,96,0.385,1.658
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1375,89634.153,1211.107,56,76,0.623,1.309
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1452,32540.280,798.946,20,50,0.226,0.863
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1453,96472.931,1687.171,60,105,0.671,1.823
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1454,106236.949,1878.100,66,117,0.739,2.030
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1455,94770.663,1692.149,59,106,0.659,1.829
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1456,34922.050,949.898,22,59,0.243,1.027
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1535,13642.879,591.401,9,37,0.095,0.639
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1536,32550.659,1075.753,20,67,0.226,1.163
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1537,83569.640,1775.795,52,111,0.581,1.919
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1538,138622.594,1490.142,87,93,0.964,1.610
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1539,817.724,161.694,1,10,0.006,0.175
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1620,918.320,147.962,1,9,0.006,0.160
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1621,105921.473,1346.970,66,84,0.736,1.456
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1622,48334.024,986.117,30,62,0.336,1.066
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1704,64177.861,1097.545,40,69,0.446,1.186
2282058.45285000000,19114.85619110000,28.000000,"323",Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,14384538.10193600319,92530.75771587000,1705,81057.536,1250.583,51,78,0.564,1.352
